roundID,correct,gameID,index,numTrials,repNum,response,target,targetNum,trialNum,tangramURLs
01JH96C3ZSQDZWYSBVKRECXJHT,FALSE,01JH957YRZT49JYWGK6ZVT9RSH,32,65,2,/tangrams/327_287.png,/tangrams/327_193.png,1,32,"[""/tangrams/327_193.png"",""/tangrams/327_287.png"",""/tangrams/15_193.png"",""/tangrams/15_287.png""]"
01JH96C3S5QWV5Q2K85QE3V71D,TRUE,01JH957YRZT49JYWGK6ZVT9RSH,43,65,2,/tangrams/341_201.png,/tangrams/341_201.png,12,43,"[""/tangrams/327_224.png"",""/tangrams/341_224.png"",""/tangrams/341_201.png"",""/tangrams/327_201.png""]"
01JH94SRKZPKXF0AC49RC3C8CG,TRUE,01JH948QFE9AZ834M8MQ1VNDA4,15,65,0,/tangrams/161_25.png,/tangrams/161_25.png,16,15,"[""/tangrams/430_453.png"",""/tangrams/161_25.png"",""/tangrams/161_453.png"",""/tangrams/430_25.png""]"
01JH94SRNH8YF9WJNJQW27YMKC,TRUE,01JH948QFE9AZ834M8MQ1VNDA4,31,65,1,/tangrams/430_448.png,/tangrams/430_448.png,16,31,"[""/tangrams/55_395.png"",""/tangrams/430_448.png"",""/tangrams/55_448.png"",""/tangrams/430_395.png""]"
01JH94V53Z2A0332SKFA5Y5SW3,TRUE,01JH948R03G2H7EC827CPTFQ6Q,37,65,2,/tangrams/446_420.png,/tangrams/446_420.png,6,37,"[""/tangrams/446_431.png"",""/tangrams/446_420.png"",""/tangrams/442_431.png"",""/tangrams/442_420.png""]"
01JH94V5420MW372YRMHEZ2C5J,TRUE,01JH948R03G2H7EC827CPTFQ6Q,41,65,2,/tangrams/447_232.png,/tangrams/447_232.png,10,41,"[""/tangrams/447_232.png"",""/tangrams/442_232.png"",""/tangrams/447_431.png"",""/tangrams/442_431.png""]"
01JH95QP7EFPRQ9EFXNJBQAX6F,NA,01JH948MRFR5E05CZ7TCHNPZB7,57,65,3,NA,/tangrams/232_69.png,10,57,"[""/tangrams/300_69.png"",""/tangrams/232_129.png"",""/tangrams/300_129.png"",""/tangrams/232_69.png""]"
01JH951MVC2GWDSBJ9D5DCJJNN,FALSE,01JH948RPDHFAEEN4VF0CFS1SZ,17,65,1,NA,/tangrams/189_469.png,2,17,"[""/tangrams/189_469.png"",""/tangrams/287_465.png"",""/tangrams/287_469.png"",""/tangrams/189_465.png""]"
01JH95QDNGZB7CW3GA1B8PEK6Y,NA,01JH948J2PSSRQGFZK293TEAX3,35,65,2,NA,/tangrams/456_83.png,4,35,"[""/tangrams/456_216.png"",""/tangrams/456_83.png"",""/tangrams/396_216.png"",""/tangrams/396_83.png""]"
01JH960XNFG9P8D0Q27K9VV1YP,NA,01JH948TSF7DSSS6ARG6XY4Q51,57,65,3,NA,/tangrams/86_404.png,10,57,"[""/tangrams/86_404.png"",""/tangrams/86_22.png"",""/tangrams/207_404.png"",""/tangrams/207_22.png""]"
01JH960XXZPHJZ1SK56YQ2YBDS,NA,01JH948TSF7DSSS6ARG6XY4Q51,40,65,2,NA,/tangrams/207_69.png,9,40,"[""/tangrams/207_404.png"",""/tangrams/237_69.png"",""/tangrams/207_69.png"",""/tangrams/237_404.png""]"
