id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JHR42WDD2G3RZC8T3W4RBFZD,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T17:55:24.717762035Z,all games finished,2025-01-16T18:53:02.4419547Z,true,2025-01-16T17:55:24.726706158Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T17:55:24.717762035Z,ended,2025-01-16T18:53:02.4419547Z
01JHR4306V1QFSAVZ1WYPPS4ZQ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T17:55:28.603756848Z,all games finished,2025-01-16T18:59:28.548041876Z,true,2025-01-16T17:55:28.610820252Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T17:55:28.603756848Z,ended,2025-01-16T18:59:28.548041876Z
01JHR430QSE995CZ2R2HNS8S3N,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T17:55:29.145101149Z,all games finished,2025-01-16T18:51:19.848358826Z,true,2025-01-16T17:55:29.152554113Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T17:55:29.145101149Z,ended,2025-01-16T18:51:19.848358826Z
01JHR431HPBAKRAVRE1TM3TDJ8,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T17:55:29.974626477Z,all games finished,2025-01-16T18:58:52.827091899Z,true,2025-01-16T17:55:29.981161638Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T17:55:29.974626477Z,ended,2025-01-16T18:58:52.827091899Z
01JHR432B50GM2BWWH0J2BJEYF,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T17:55:30.789494741Z,all games finished,2025-01-16T18:58:49.446219365Z,true,2025-01-16T17:55:30.7962618Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T17:55:30.789494741Z,ended,2025-01-16T18:58:49.446219365Z
01JHR5QZZCQ3XD1GRXSEKM28YA,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T18:24:25.068507209Z,all games finished,2025-01-16T19:49:15.100368571Z,true,2025-01-16T18:24:25.152770665Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T18:24:25.068507209Z,ended,2025-01-16T19:49:15.100368571Z
01JHR42W2SC34TK1ZED5M8W4ZZ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T17:55:24.377063987Z,all games finished,2025-01-16T18:59:22.362460219Z,true,2025-01-16T17:55:24.386706384Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T17:55:24.377063987Z,ended,2025-01-16T18:59:22.362460219Z
01JHR42X7NRGQJJ9AMJQ23744Q,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T17:55:25.55760241Z,all games finished,2025-01-16T18:48:48.702123801Z,true,2025-01-16T17:55:25.566251577Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T17:55:25.55760241Z,ended,2025-01-16T18:48:48.702123801Z
01JHR42ZMY4V1MQDTG879V1A5E,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T17:55:28.030149149Z,all games finished,2025-01-16T18:45:53.878459944Z,true,2025-01-16T17:55:28.038169686Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T17:55:28.030149149Z,ended,2025-01-16T18:45:53.878459944Z
01JHR430ERDBPHZFN7Q92GSP82,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-within"",""factors"":{""contextSize"":4,""contextStructure"":""comp-within"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-16T17:55:28.8569667Z,all games finished,2025-01-16T19:03:24.914424983Z,true,2025-01-16T17:55:28.863914729Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-16T17:55:28.8569667Z,ended,2025-01-16T19:03:24.914424983Z
