gameID,actualPlayerCount,batchID,contextSize,contextStructure,status,targets,rotation
01JHZRNZPM2R94XJ5Y8A4VE390,2,01JHZRNZP7C0DRQW8KG9WP20VR,4,noncomp,ended,"[[229,305],[193,211],[389,116],[315,293],[295,161],[301,403],[349,458],[446,169],[460,441],[342,260],[455,97],[109,202],[259,393],[40,449],[326,147],[87,256]]",180
01JHZRP28EFJNTK7PEWYZB3W3R,2,01JHZRP2877EYBQVD0CFFJQ101,4,noncomp,ended,"[[216,352],[259,413],[421,189],[46,343],[356,386],[128,48],[445,227],[278,300],[282,280],[371,446],[401,267],[219,35],[154,12],[305,11],[311,197],[324,188]]",90
01JHZRP6GXA9WSY32V5XKT1SEW,2,01JHZRP6GRCQ4C95HEJPVV4R0S,4,noncomp,ended,"[[452,447],[361,65],[69,1],[397,436],[245,98],[341,78],[144,91],[190,448],[336,311],[319,356],[102,195],[395,149],[18,20],[276,194],[360,401],[107,390]]",90
01JHZRP8WXRF6WDGRBH1CMQ18G,2,01JHZRP8WRGPGDVQQQ9HHV04VM,4,noncomp,ended,"[[245,136],[110,301],[164,95],[173,216],[304,17],[84,382],[179,103],[324,271],[31,326],[171,388],[449,370],[325,273],[96,130],[188,262],[398,177],[247,227]]",90
01JHZRPV7MGZXQTK2PZ2D5X7DJ,NA,01JHZRPV7CE14E9570KVCA2YQ3,NA,NA,NA,NA,NA
01JHZRP2YRNPPJXJSSTHEBS9MA,2,01JHZRP2YH04XQEP15XGRYS7N7,4,noncomp,ended,"[[194,282],[7,220],[128,421],[108,97],[289,358],[308,187],[21,226],[360,205],[189,419],[102,297],[443,257],[346,20],[115,457],[255,161],[347,254],[125,292]]",180
01JHZRP45TCZZ7KAXYDEKZSPW3,2,01JHZRP45M4WZHWBSJ1SH34DN3,4,noncomp,ended,"[[259,265],[251,61],[69,392],[459,88],[178,208],[247,407],[106,35],[416,443],[174,281],[278,116],[236,92],[213,128],[356,108],[101,24],[163,216],[126,161]]",90
01JHZRP4GV3C4QB3FS4ACE3M85,2,01JHZRP4GNSTYAAHF0TQK32RFA,4,noncomp,ended,"[[129,405],[382,215],[36,224],[193,108],[123,214],[126,42],[3,467],[301,430],[122,228],[201,15],[178,275],[120,49],[327,132],[262,252],[464,375],[284,246]]",90
01JHZRP6W58PW0QH0Q8CX5R6E1,2,01JHZRP6VZ1W1F8QWVW1FM0PSA,4,noncomp,ended,"[[11,2],[211,371],[275,70],[118,203],[96,50],[254,222],[282,7],[443,334],[444,39],[56,469],[289,133],[394,190],[430,137],[185,363],[31,350],[441,13]]",270
01JHZRP8KVCX3R8FVFXCFDNEJC,2,01JHZRP8KP7ZQEEBY3QCDK1PJ9,4,noncomp,ended,"[[406,118],[246,179],[61,199],[68,192],[426,39],[237,288],[50,418],[211,158],[153,363],[269,76],[77,271],[143,439],[318,88],[354,142],[208,455],[127,323]]",0
01JHZRP13EEXZA7X6Q5VAKFQ00,2,01JHZRP137F2JHSD9XK0G19HF4,4,noncomp,ended,"[[23,442],[125,453],[327,330],[184,52],[299,394],[50,97],[32,312],[380,95],[122,65],[47,100],[190,212],[54,354],[17,385],[258,183],[157,143],[153,7]]",0
01JHZRP3F0Z4P858ET8CY7M67Z,2,01JHZRP3ETXVT34RZE9Y8G3HS8,4,noncomp,ended,"[[343,388],[298,143],[25,203],[265,219],[177,330],[332,183],[46,217],[450,407],[293,34],[454,121],[52,159],[387,466],[119,1],[349,314],[148,212],[96,344]]",90
01JHZRP3SY1T8B3B1TR2PGH877,2,01JHZRP3SRNY3SFA6051050P2E,4,noncomp,ended,"[[463,316],[286,462],[407,119],[105,299],[149,7],[319,369],[360,394],[223,40],[87,321],[373,74],[159,315],[256,280],[14,140],[432,112],[230,262],[190,106]]",180
01JHZRP5AAR0CEZ1RZS1WKMAVK,2,01JHZRP5A4K755Y04JQ3F4VV9B,4,noncomp,ended,"[[377,5],[219,77],[303,159],[193,127],[71,456],[59,67],[327,452],[279,180],[194,229],[112,393],[362,260],[3,418],[245,352],[252,35],[199,89],[426,459]]",270
01JHZRP65RP1HTS3WQF69JTY33,2,01JHZRP65JC3773T8MZ059P8MR,4,noncomp,ended,"[[450,389],[178,52],[37,144],[69,94],[311,436],[278,457],[303,292],[145,428],[237,181],[290,105],[406,369],[67,412],[348,427],[198,221],[200,57],[80,113]]",270
01JHZRP4Y8PFKXMG440X4RZJCQ,2,01JHZRP4Y2R5HT92HZ8BE8YBWX,4,noncomp,ended,"[[38,205],[346,106],[252,0],[300,24],[417,31],[129,354],[402,119],[232,223],[54,271],[281,127],[128,266],[35,116],[451,230],[185,391],[291,239],[272,265]]",270
