age,gender,native_language,race,education,player_id
5,female,NA,white ,less-than-high-school,1
5,female,NA,mixed ,less-than-high-school,2
4,male,NA,mixed ,less-than-high-school,3
5,female,NA,black ,less-than-high-school,4
4,female,NA,asian ,less-than-high-school,5
4,female,NA,white ,less-than-high-school,6
4,female,NA,asian ,less-than-high-school,7
5,female,NA,mixed ,less-than-high-school,8
4,female,NA,white ,less-than-high-school,9
4,female,NA,black ,less-than-high-school,10
5,female,NA,white ,less-than-high-school,11
4,female,NA,white ,less-than-high-school,12
5,male,NA,mixed hispanic,less-than-high-school,13
4,male,NA,mixed ,less-than-high-school,14
5,male,NA,white ,less-than-high-school,15
4,male,NA,mixed ,less-than-high-school,16
5,male,NA,mixed ,less-than-high-school,17
5,male,NA,black ,less-than-high-school,18
4,male,NA,white ,less-than-high-school,19
5,female,NA,white ,less-than-high-school,20
5,male,NA,asian ,less-than-high-school,21
4,female,NA,white ,less-than-high-school,22
4,female,NA,white ,less-than-high-school,23
4,female,NA,asian ,less-than-high-school,24
4,female,NA,mixed ,less-than-high-school,25
4,female,NA,mixed ,less-than-high-school,26
5,female,NA,other ,less-than-high-school,27
4,male,NA,asian ,less-than-high-school,28
4,female,NA,asian ,less-than-high-school,29
4,female,NA,asian ,less-than-high-school,30
4,male,NA,mixed hispanic,less-than-high-school,31
4,female,NA,asian ,less-than-high-school,32
4,male,NA,asian ,less-than-high-school,33
4,female,NA,mixed ,less-than-high-school,34
4,male,NA,asian ,less-than-high-school,35
4,female,NA,white ,less-than-high-school,36
4,female,NA,black ,less-than-high-school,37
4,male,NA,other ,less-than-high-school,38
5,female,NA,mixed ,less-than-high-school,39
4,female,NA,white ,less-than-high-school,40
5,male,NA,other ,less-than-high-school,41
5,female,NA,white ,less-than-high-school,42
4,female,NA,mixed hispanic,less-than-high-school,43
5,male,NA,white ,less-than-high-school,44
4,male,NA,mixed ,less-than-high-school,45
5,male,NA,white ,less-than-high-school,46
4,female,NA,NaN ,less-than-high-school,47
5,female,NA,asian ,less-than-high-school,48
4,male,NA,asian ,less-than-high-school,49
4,female,NA,white ,less-than-high-school,50
4,female,NA,NaN ,less-than-high-school,51
5,male,NA,white hispanic,less-than-high-school,52
4,male,NA,asian ,less-than-high-school,53
NA,NA,NA,NA,less-than-high-school,54
NA,NA,NA,NA,less-than-high-school,55
NA,NA,NA,NA,less-than-high-school,56
NA,NA,NA,NA,less-than-high-school,57
4,female,NA,other ,less-than-high-school,58
5,female,NA,asian ,less-than-high-school,59
4,female,NA,mixed ,less-than-high-school,60
4,female,NA,white ,less-than-high-school,61
4,female,NA,mixed ,less-than-high-school,62
4,female,NA,asian ,less-than-high-school,63
5,male,NA,other ,less-than-high-school,64
5,male,NA,asian ,less-than-high-school,65
4,male,NA,mixed hispanic,less-than-high-school,66
5,male,NA,mixed ,less-than-high-school,67
4,female,NA,mixed ,less-than-high-school,68
3,female,NA,white ,less-than-high-school,69
4,female,NA,white ,less-than-high-school,70
4,female,NA,asian ,less-than-high-school,71
5,female,NA,asian ,less-than-high-school,72
5,female,NA,white hispanic,less-than-high-school,73
5,male,NA,asian ,less-than-high-school,74
5,male,NA,mixed ,less-than-high-school,75
4,female,NA,black ,less-than-high-school,76
4,female,NA,NaN ,less-than-high-school,77
4,male,NA,NaN ,less-than-high-school,78
4,male,NA,mixed ,less-than-high-school,79
4,female,NA,asian ,less-than-high-school,80
4,male,NA,mixed ,less-than-high-school,81
4,female,NA,NaN ,less-than-high-school,82
5,female,NA,other ,less-than-high-school,83
4,male,NA,mixed ,less-than-high-school,84
5,female,NA,white ,less-than-high-school,85
4,male,NA,asian ,less-than-high-school,86
4,female,NA,mixed ,less-than-high-school,87
NA,NA,NA,NA,less-than-high-school,88
NA,NA,NA,NA,less-than-high-school,89
4,female,NA,mixed ,less-than-high-school,90
4,female,NA,mixed ,less-than-high-school,91
4,male,NA,mixed hispanic,less-than-high-school,92
4,female,NA,asian ,less-than-high-school,93
4,male,NA,asian ,less-than-high-school,94
4,male,NA,asian ,less-than-high-school,95
4,male,NA,mixed ,less-than-high-school,96
4,male,NA,white ,less-than-high-school,97
5,male,NA,mixed ,less-than-high-school,98
4,male,NA,white ,less-than-high-school,99
4,female,NA,white ,less-than-high-school,100
4,male,NA,mixed ,less-than-high-school,101
4,male,NA,asian ,less-than-high-school,102
4,female,NA,NaN ,less-than-high-school,103
4,male,NA,NaN ,less-than-high-school,104
4,male,NA,white ,less-than-high-school,105
4,female,NA,mixed hispanic,less-than-high-school,106
4,male,NA,NaN ,less-than-high-school,107
4,male,NA,asian ,less-than-high-school,108
4,male,NA,white ,less-than-high-school,109
4,female,NA,NaN ,less-than-high-school,110
4,female,NA,white ,less-than-high-school,111
4,female,NA,NaN ,less-than-high-school,112
4,female,NA,mixed ,less-than-high-school,113
5,male,NA,asian ,less-than-high-school,114
4,female,NA,asian ,less-than-high-school,115
4,male,NA,mixed ,less-than-high-school,116
4,male,NA,white ,less-than-high-school,117
4,male,NA,asian ,less-than-high-school,118
4,male,NA,other hispanic,less-than-high-school,119
5,female,NA,mixed ,less-than-high-school,120
4,female,NA,other ,less-than-high-school,121
5,male,NA,other ,less-than-high-school,122
4,male,NA,other ,less-than-high-school,123
3,female,NA,white ,less-than-high-school,124
3,male,NA,asian ,less-than-high-school,125
4,female,NA,white hispanic,less-than-high-school,126
4,female,NA,Mixed ,less-than-high-school,127
4,male,NA,Mixed ,less-than-high-school,128
3,male,NA,white ,less-than-high-school,129
4,female,NA,asian ,less-than-high-school,130
3,male,NA,asian ,less-than-high-school,131
4,female,NA,Asian ,less-than-high-school,132
4,female,NA,Mixed ,less-than-high-school,133
5,male,NA,Asian ,less-than-high-school,134
4,female,NA,Mixed ,less-than-high-school,135
4,female,NA,Mixed ,less-than-high-school,136
4,male,NA,white ,less-than-high-school,137
3,male,NA,NaN ,less-than-high-school,138
4,male,NA,white ,less-than-high-school,139
4,female,NA,white ,less-than-high-school,140
5,female,NA,Asian ,less-than-high-school,141
4,male,NA,white ,less-than-high-school,142
5,female,NA,NaN ,less-than-high-school,143
4,female,NA,white ,less-than-high-school,144
