selected_image,player_id,time_stamp,trial_id
C1,56,NA,1089
B1,55,NA,1090
unk1,55,NA,1092
A1,55,NA,1094
unk1,55,NA,1099
K1,55,NA,1101
unk1,55,NA,1103
C1,55,NA,1105
unk1,55,NA,1106
G1,55,NA,1108
unk1,55,NA,1110
K1,56,NA,1111
unk1,55,NA,1112
B1,55,NA,1114
G1,57,NA,1117
H1,57,NA,1121
I1,57,NA,1123
G1,57,NA,1141
H1,57,NA,1143
C1,59,NA,1157
G1,59,NA,1163
A1,59,NA,1165
I1,59,NA,1172
D1,59,NA,1174
D1,60,NA,1182
H1,59,NA,1192
G1,61,NA,1196
K1,62,NA,1197
F1,62,NA,1199
D1,62,NA,1201
I1,62,NA,1203
E1,62,NA,1205
B1,62,NA,1208
E1,61,NA,1209
A1,62,NA,1210
H1,62,NA,1212
K1,61,NA,1213
F1,62,NA,1217
H1,61,NA,1220
D1,61,NA,3258
B1,61,NA,1223
K1,61,NA,1226
B1,62,NA,1227
H1,62,NA,1233
K1,63,NA,1236
H1,63,NA,1253
I1,63,NA,1260
A1,63,NA,1267
H1,63,NA,1269
E1,66,NA,1275
A1,65,NA,1276
B1,66,NA,1281
H1,66,NA,1283
B1,67,NA,1314
D1,67,NA,1316
D1,68,NA,1332
G1,68,NA,1346
B1,68,NA,1350
F1,68,NA,1352
E1,69,NA,1355
A1,69,NA,1357
G1,69,NA,1359
C1,69,NA,1361
F1,70,NA,1362
B1,69,NA,1363
H1,69,NA,1364
D1,69,NA,1366
F1,69,NA,1368
K1,69,NA,1370
I1,69,NA,1372
E1,69,NA,1375
unk1,69,NA,1377
B1,69,NA,1379
unk1,69,NA,1380
A1,69,NA,1382
D1,69,NA,1383
unk1,70,NA,1384
I1,69,NA,1387
H1,69,NA,1389
F1,69,NA,1391
unk1,72,NA,1395
K1,71,NA,1398
B1,72,NA,1406
A1,71,NA,1411
H1,72,NA,1421
B1,72,NA,1430
F1,74,NA,1433
A1,73,NA,1434
C1,74,NA,1435
G1,73,NA,1436
unk1,74,NA,1437
unk1,73,NA,1438
B1,73,NA,1440
I1,73,NA,1442
H1,73,NA,1443
A1,75,NA,1474
K1,75,NA,1476
F1,75,NA,1478
G1,76,NA,1486
E1,75,NA,1491
F1,75,NA,1498
D1,75,NA,1503
B1,75,NA,1511
K1,78,NA,1513
A1,77,NA,1516
D1,77,NA,1522
F1,77,NA,1529
I1,77,NA,1531
I1,78,NA,1533
E1,78,NA,1535
F1,78,NA,1539
C1,79,NA,1554
B1,80,NA,1557
I1,79,NA,1560
D1,80,NA,1561
F1,79,NA,1562
K1,79,NA,1563
B1,79,NA,1569
D1,79,NA,1571
C1,80,NA,1584
H1,81,NA,1594
unk1,82,NA,1595
F1,82,NA,1601
D1,81,NA,1603
B1,82,NA,1613
F1,83,NA,1634
K1,83,NA,1638
G1,83,NA,1640
A1,83,NA,1642
C1,83,NA,1643
D1,83,NA,1647
A1,83,NA,1658
H1,83,NA,1671
G1,85,NA,1673
K1,86,NA,1674
H1,85,NA,1675
A1,86,NA,1676
F1,85,NA,1677
B1,86,NA,1678
I1,85,NA,1679
E1,86,NA,1680
D1,86,NA,1682
G1,86,NA,1683
K1,85,NA,1684
F1,86,NA,1685
C1,86,NA,1687
D1,85,NA,1688
H1,86,NA,1689
A1,85,NA,1690
I1,86,NA,1691
E1,85,NA,1692
I1,85,NA,1693
K1,86,NA,1694
D1,86,NA,1696
G1,85,NA,1697
E1,86,NA,1698
B1,86,NA,1700
A1,86,NA,1702
G1,86,NA,1703
C1,86,NA,1705
I1,86,NA,1709
H1,86,NA,1711
G1,87,NA,1713
B1,88,NA,1714
H1,87,NA,1715
I1,88,NA,1716
K1,88,NA,1718
E1,87,NA,1719
D1,88,NA,1720
F1,87,NA,1721
C1,88,NA,1722
E1,88,NA,1723
D1,87,NA,1724
G1,88,NA,1725
A1,88,NA,1727
H1,88,NA,1729
K1,87,NA,1730
F1,88,NA,1731
H1,87,NA,1733
C1,88,NA,1734
I1,88,NA,1737
G1,87,NA,1738
K1,88,NA,1739
B1,88,NA,1741
E1,88,NA,1742
H1,88,NA,1744
K1,87,NA,1745
F1,88,NA,1746
G1,88,NA,1748
A1,88,NA,1750
E1,90,NA,1752
D1,89,NA,1753
B1,89,NA,1755
unk1,90,NA,1756
I1,89,NA,1757
K1,90,NA,1758
C1,89,NA,1759
A1,90,NA,1760
H1,89,NA,1761
K1,89,NA,1762
F1,89,NA,1764
D1,90,NA,1765
E1,89,NA,1766
A1,89,NA,1767
unk1,90,NA,1768
G1,89,NA,1769
B1,90,NA,1770
F1,90,NA,1771
unk1,89,NA,1772
unk1,90,NA,1773
H1,89,NA,1774
K1,90,NA,1775
B1,89,NA,1776
D1,89,NA,1778
unk1,89,NA,1779
E1,89,NA,1780
D1,90,NA,1781
unk1,89,NA,1782
I1,90,NA,1783
K1,89,NA,1784
B1,90,NA,1785
A1,89,NA,1786
unk1,90,NA,1787
F1,89,NA,1788
C1,90,NA,1789
E1,91,NA,1791
G1,91,NA,1793
I1,93,NA,1830
unk1,94,NA,1831
E1,93,NA,1832
C1,93,NA,1834
B1,93,NA,1838
B1,94,NA,1848
unk1,93,NA,1849
F1,94,NA,1859
B1,94,NA,1860
F1,95,NA,1879
F1,96,NA,1887
K1,96,NA,3259
B1,95,NA,1899
F1,97,NA,1907
K1,97,NA,1909
B1,97,NA,1911
unk1,97,NA,1913
A1,97,NA,1916
I1,97,NA,1918
C1,97,NA,1924
F1,97,NA,1927
G1,97,NA,1929
K1,97,NA,1931
H1,97,NA,1933
C1,98,NA,1934
K1,98,NA,1939
D1,97,NA,1944
H1,98,NA,1945
I1,99,NA,1947
A1,99,NA,1949
F1,99,NA,1951
D1,100,NA,1952
G1,99,NA,1953
H1,99,NA,1955
unk1,99,NA,1958
I1,100,NA,1959
E1,99,NA,1962
C1,99,NA,1964
G1,100,NA,1965
H1,99,NA,1967
C1,100,NA,1968
D1,100,NA,1970
B1,100,NA,1972
I1,99,NA,1973
K1,100,NA,1974
G1,99,NA,1975
G1,100,NA,1977
F1,100,NA,1979
E1,99,NA,1980
H1,100,NA,1981
A1,100,NA,1983
I1,100,NA,1985
D1,102,NA,1986
C1,101,NA,1987
G1,101,NA,1989
E1,101,NA,1991
H1,102,NA,1992
F1,101,NA,1993
K1,101,NA,1995
H1,101,NA,1998
F1,102,NA,1999
E1,102,NA,2001
A1,101,NA,2016
F1,104,NA,2026
unk1,103,NA,2027
C1,104,NA,2028
B1,103,NA,2029
unk1,103,NA,2031
K1,104,NA,2032
I1,103,NA,2033
H1,104,NA,2034
A1,103,NA,2035
D1,103,NA,2036
K1,103,NA,2038
B1,104,NA,2039
H1,103,NA,2040
C1,103,NA,2042
F1,103,NA,2044
I1,104,NA,2045
E1,103,NA,2047
A1,103,NA,2049
G1,103,NA,2051
I1,103,NA,2053
F1,104,NA,2054
C1,103,NA,2056
F1,103,NA,2058
K1,103,NA,2060
B1,104,NA,2061
D1,103,NA,2062
H1,103,NA,2064
D1,105,NA,2067
E1,105,NA,2069
G1,105,NA,2071
A1,105,NA,2073
K1,105,NA,2075
F1,105,NA,2076
I1,105,NA,2078
unk1,105,NA,2080
unk1,105,NA,2082
C1,105,NA,2084
E1,105,NA,2087
A1,105,NA,2089
H1,106,NA,2090
K1,105,NA,2091
G1,105,NA,2093
D1,105,NA,2095
H1,105,NA,2098
F1,105,NA,2100
B1,105,NA,2102
E1,106,NA,2103
C1,105,NA,2104
F1,108,NA,2106
K1,107,NA,2107
G1,107,NA,2109
I1,107,NA,2111
D1,108,NA,2112
A1,107,NA,2113
C1,107,NA,2115
H1,107,NA,2116
I1,108,NA,2117
E1,107,NA,2118
F1,107,NA,2120
G1,108,NA,2121
D1,107,NA,2122
C1,108,NA,2123
B1,107,NA,2124
K1,108,NA,2125
C1,107,NA,2127
E1,108,NA,2128
K1,107,NA,2129
A1,107,NA,2131
G1,107,NA,2133
I1,107,NA,2135
B1,107,NA,2136
I1,108,NA,2137
H1,107,NA,2138
G1,108,NA,2139
A1,108,NA,2141
D1,107,NA,2142
K1,108,NA,2143
F1,107,NA,2144
C1,108,NA,2145
D1,109,NA,2147
H1,109,NA,2149
E1,109,NA,2151
B1,109,NA,2155
K1,109,NA,2158
I1,109,NA,2160
G1,109,NA,2164
F1,109,NA,2175
unk1,111,NA,2189
B1,111,NA,2191
unk1,111,NA,2196
F1,111,NA,2198
G1,111,NA,2200
I1,112,NA,2205
K1,111,NA,2209
D1,111,NA,2213
K1,112,NA,2219
F1,111,NA,2220
E1,114,NA,2226
F1,113,NA,2233
I1,113,NA,2235
K1,113,NA,2238
H1,113,NA,2242
E1,113,NA,2244
D1,113,NA,2255
C1,113,NA,2260
I1,116,NA,2266
A1,116,NA,2270
D1,115,NA,2271
H1,115,NA,2273
E1,116,NA,2277
B1,115,NA,2278
C1,116,NA,2279
F1,115,NA,2280
G1,116,NA,2281
H1,116,NA,2285
I1,116,NA,2286
A1,116,NA,2292
C1,115,NA,2293
G1,117,NA,2309
C1,117,NA,2311
E1,117,NA,2320
I1,117,NA,2322
K1,117,NA,2331
unk1,117,NA,2338
F1,117,NA,2342
unk1,118,NA,2343
unk1,117,NA,2344
unk1,120,NA,2346
K1,119,NA,2347
F1,120,NA,2348
A1,120,NA,2350
I1,119,NA,2351
C1,119,NA,2353
K1,121,NA,2386
unk1,122,NA,2387
B1,121,NA,2388
C1,122,NA,2389
unk1,121,NA,2390
D1,122,NA,2391
A1,121,NA,2392
I1,122,NA,2393
G1,121,NA,2394
H1,122,NA,2395
G1,122,NA,2396
unk1,121,NA,2397
K1,122,NA,2398
unk1,121,NA,2399
B1,122,NA,2400
I1,121,NA,2401
F1,122,NA,2402
C1,121,NA,2403
unk1,121,NA,2405
K1,121,NA,2406
I1,122,NA,2407
unk1,121,NA,2408
F1,121,NA,2410
A1,121,NA,2414
K1,122,NA,2416
C1,121,NA,2417
D1,121,NA,2419
E1,121,NA,2423
G1,122,NA,2424
H1,121,NA,2425
G1,123,NA,2427
G1,123,NA,2447
C1,123,NA,2453
A1,123,NA,2462
K1,125,NA,2469
E1,125,NA,2471
C1,126,NA,2477
K1,126,NA,2479
G1,125,NA,2482
I1,126,NA,2483
B1,126,NA,2485
G1,125,NA,2502
F1,127,NA,2507
E1,128,NA,2517
I1,128,NA,2519
G1,127,NA,2522
F1,127,NA,2531
E1,130,NA,2546
B1,129,NA,2549
H1,130,NA,2550
F1,129,NA,2551
D1,130,NA,2552
A1,130,NA,2557
C1,130,NA,2563
G1,130,NA,2565
I1,130,NA,2566
K1,130,NA,2570
F1,131,NA,2602
E1,134,NA,2625
K1,133,NA,2626
C1,134,NA,2627
A1,133,NA,2628
I1,134,NA,2629
G1,133,NA,2630
H1,134,NA,2631
B1,133,NA,2632
I1,133,NA,2633
B1,134,NA,2634
H1,133,NA,2637
C1,133,NA,2641
G1,133,NA,2646
F1,133,NA,2648
H1,133,NA,2657
F1,135,NA,2672
G1,138,NA,2705
C1,137,NA,2712
H1,137,NA,2719
H1,139,NA,2743
F1,139,NA,2745
B1,140,NA,2746
I1,139,NA,2747
G1,139,NA,2749
E1,139,NA,2751
A1,139,NA,2752
K1,140,NA,2756
H1,139,NA,2757
G1,139,NA,2759
F1,140,NA,2760
K1,139,NA,2761
G1,139,NA,2765
H1,142,NA,2810
F1,144,NA,2820
H1,143,NA,2821
D1,143,NA,2823
C1,143,NA,2827
F1,143,NA,2836
K1,147,NA,2899
F1,148,NA,2900
D1,147,NA,2901
C1,147,NA,2903
E1,148,NA,2904
G1,148,NA,2906
I1,147,NA,2907
D1,148,NA,2909
A1,148,NA,2913
F1,147,NA,2916
C1,148,NA,2917
E1,147,NA,2918
D1,147,NA,2927
F1,147,NA,2930
E1,147,NA,2932
E1,149,NA,2940
H1,149,NA,2942
B1,150,NA,2943
K1,149,NA,2944
G1,150,NA,2945
F1,150,NA,2947
F1,149,NA,2951
F1,151,NA,3007
E1,151,NA,3008
A1,153,NA,3018
D1,153,NA,3020
G1,153,NA,3024
K1,154,NA,3027
I1,153,NA,3029
C1,153,NA,3031
K1,154,NA,3043
G1,155,NA,3059
B1,155,NA,3061
I1,156,NA,3062
H1,155,NA,3065
F1,155,NA,3067
E1,155,NA,3068
A1,155,NA,3072
K1,155,NA,3076
F1,155,NA,3079
G1,155,NA,3087
H1,158,NA,3098
F1,157,NA,3099
K1,157,NA,3101
B1,157,NA,3103
D1,157,NA,3105
G1,157,NA,3107
A1,157,NA,3112
F1,157,NA,3123
B1,157,NA,3125
K1,160,NA,3138
D1,159,NA,3139
B1,159,NA,3142
E1,161,NA,3181
G1,164,NA,3235
F1,164,NA,3237
