choice_id,player_id,time_stamp,trial_id
timed_out,2,NA,1
timed_out,2,NA,2
timed_out,2,NA,3
timed_out,2,NA,4
timed_out,2,NA,5
timed_out,2,NA,6
timed_out,2,NA,7
timed_out,2,NA,8
timed_out,2,NA,9
timed_out,2,NA,10
timed_out,2,NA,11
timed_out,2,NA,12
timed_out,2,NA,13
timed_out,2,NA,14
timed_out,2,NA,15
timed_out,2,NA,16
timed_out,2,NA,17
timed_out,2,NA,18
timed_out,2,NA,19
timed_out,2,NA,20
timed_out,2,NA,21
timed_out,2,NA,22
timed_out,2,NA,23
timed_out,2,NA,24
timed_out,2,NA,25
timed_out,2,NA,26
timed_out,2,NA,27
timed_out,2,NA,28
timed_out,2,NA,29
timed_out,2,NA,30
timed_out,2,NA,31
timed_out,2,NA,32
timed_out,2,NA,33
timed_out,2,NA,34
timed_out,2,NA,35
timed_out,2,NA,36
timed_out,2,NA,37
timed_out,2,NA,38
timed_out,2,NA,39
timed_out,2,NA,40
timed_out,4,NA,41
timed_out,4,NA,42
timed_out,4,NA,43
timed_out,4,NA,44
timed_out,4,NA,45
timed_out,4,NA,46
timed_out,4,NA,47
timed_out,4,NA,48
timed_out,4,NA,49
timed_out,4,NA,50
timed_out,4,NA,51
timed_out,4,NA,52
timed_out,4,NA,53
timed_out,4,NA,54
timed_out,4,NA,55
timed_out,4,NA,56
timed_out,4,NA,57
timed_out,4,NA,58
timed_out,4,NA,59
timed_out,4,NA,60
timed_out,4,NA,61
timed_out,4,NA,62
timed_out,4,NA,63
timed_out,4,NA,64
timed_out,4,NA,65
timed_out,4,NA,66
timed_out,4,NA,67
timed_out,4,NA,68
timed_out,4,NA,69
timed_out,4,NA,70
timed_out,4,NA,71
timed_out,4,NA,72
timed_out,4,NA,73
timed_out,4,NA,74
timed_out,4,NA,75
timed_out,4,NA,76
timed_out,4,NA,77
timed_out,4,NA,78
timed_out,4,NA,79
timed_out,4,NA,80
timed_out,6,NA,81
timed_out,6,NA,82
timed_out,6,NA,83
timed_out,6,NA,84
timed_out,6,NA,85
timed_out,6,NA,86
timed_out,6,NA,87
timed_out,6,NA,88
timed_out,6,NA,89
timed_out,6,NA,90
timed_out,6,NA,91
timed_out,6,NA,92
timed_out,6,NA,93
timed_out,6,NA,94
timed_out,6,NA,95
timed_out,6,NA,96
timed_out,6,NA,97
timed_out,6,NA,98
timed_out,6,NA,99
timed_out,6,NA,100
timed_out,6,NA,101
timed_out,6,NA,102
timed_out,6,NA,103
timed_out,6,NA,104
timed_out,6,NA,105
timed_out,6,NA,106
timed_out,6,NA,107
timed_out,6,NA,108
timed_out,6,NA,109
timed_out,6,NA,110
timed_out,6,NA,111
timed_out,6,NA,112
timed_out,6,NA,113
timed_out,6,NA,114
timed_out,6,NA,115
timed_out,6,NA,116
timed_out,6,NA,117
timed_out,6,NA,118
timed_out,6,NA,119
timed_out,6,NA,120
timed_out,8,NA,121
timed_out,8,NA,122
timed_out,8,NA,123
timed_out,8,NA,124
timed_out,8,NA,125
timed_out,8,NA,126
timed_out,8,NA,127
timed_out,8,NA,128
timed_out,8,NA,129
timed_out,8,NA,130
timed_out,8,NA,131
timed_out,8,NA,132
timed_out,8,NA,133
timed_out,8,NA,134
timed_out,8,NA,135
timed_out,8,NA,136
timed_out,8,NA,137
timed_out,8,NA,138
timed_out,8,NA,139
timed_out,8,NA,140
timed_out,8,NA,141
timed_out,8,NA,142
timed_out,8,NA,143
timed_out,8,NA,144
timed_out,8,NA,145
timed_out,8,NA,146
timed_out,8,NA,147
timed_out,8,NA,148
timed_out,8,NA,149
timed_out,8,NA,150
timed_out,8,NA,151
timed_out,8,NA,152
timed_out,8,NA,153
timed_out,8,NA,154
timed_out,8,NA,155
timed_out,8,NA,156
timed_out,8,NA,157
timed_out,8,NA,158
timed_out,8,NA,159
timed_out,10,NA,160
timed_out,10,NA,161
timed_out,10,NA,162
timed_out,10,NA,163
timed_out,10,NA,164
timed_out,10,NA,165
timed_out,10,NA,166
timed_out,10,NA,167
timed_out,10,NA,168
timed_out,10,NA,169
timed_out,10,NA,170
timed_out,10,NA,171
timed_out,10,NA,172
timed_out,10,NA,173
timed_out,10,NA,174
timed_out,10,NA,175
timed_out,10,NA,176
timed_out,10,NA,177
timed_out,10,NA,178
timed_out,10,NA,179
timed_out,10,NA,180
timed_out,10,NA,181
timed_out,10,NA,182
timed_out,10,NA,183
timed_out,10,NA,184
timed_out,10,NA,185
timed_out,10,NA,186
timed_out,10,NA,187
timed_out,10,NA,188
timed_out,10,NA,189
timed_out,10,NA,190
timed_out,10,NA,191
timed_out,10,NA,192
timed_out,10,NA,193
timed_out,10,NA,194
timed_out,10,NA,195
timed_out,10,NA,196
timed_out,10,NA,197
timed_out,12,NA,198
timed_out,12,NA,199
timed_out,12,NA,200
timed_out,12,NA,201
timed_out,12,NA,202
timed_out,12,NA,203
timed_out,12,NA,204
timed_out,12,NA,205
timed_out,12,NA,206
timed_out,12,NA,207
timed_out,12,NA,208
timed_out,12,NA,209
timed_out,12,NA,210
timed_out,12,NA,211
timed_out,12,NA,212
timed_out,12,NA,213
timed_out,12,NA,214
timed_out,12,NA,215
timed_out,12,NA,216
timed_out,12,NA,217
timed_out,12,NA,218
timed_out,12,NA,219
timed_out,12,NA,220
timed_out,12,NA,221
timed_out,12,NA,222
timed_out,12,NA,223
timed_out,12,NA,224
timed_out,12,NA,225
timed_out,12,NA,226
timed_out,12,NA,227
timed_out,12,NA,228
timed_out,12,NA,229
timed_out,12,NA,230
timed_out,12,NA,231
timed_out,12,NA,232
timed_out,12,NA,233
timed_out,12,NA,234
timed_out,12,NA,235
timed_out,12,NA,236
timed_out,12,NA,237
timed_out,14,NA,238
timed_out,14,NA,239
timed_out,14,NA,240
timed_out,14,NA,241
timed_out,14,NA,242
timed_out,14,NA,243
timed_out,14,NA,244
timed_out,14,NA,245
timed_out,14,NA,246
timed_out,14,NA,247
timed_out,14,NA,248
timed_out,14,NA,249
timed_out,14,NA,250
timed_out,14,NA,251
timed_out,14,NA,252
timed_out,14,NA,253
timed_out,14,NA,254
timed_out,14,NA,255
timed_out,14,NA,256
timed_out,14,NA,257
timed_out,14,NA,258
timed_out,14,NA,259
timed_out,14,NA,260
timed_out,14,NA,261
timed_out,14,NA,262
timed_out,14,NA,263
timed_out,14,NA,264
timed_out,14,NA,265
timed_out,14,NA,266
timed_out,14,NA,267
timed_out,14,NA,268
timed_out,14,NA,269
timed_out,14,NA,270
timed_out,14,NA,271
timed_out,14,NA,272
timed_out,14,NA,273
timed_out,14,NA,274
timed_out,14,NA,275
timed_out,14,NA,276
timed_out,16,NA,277
timed_out,16,NA,278
timed_out,16,NA,279
timed_out,16,NA,280
timed_out,16,NA,281
timed_out,16,NA,282
timed_out,16,NA,283
timed_out,16,NA,284
timed_out,16,NA,285
timed_out,16,NA,286
timed_out,16,NA,287
timed_out,16,NA,288
timed_out,16,NA,289
timed_out,16,NA,290
timed_out,16,NA,291
timed_out,16,NA,292
timed_out,16,NA,293
timed_out,16,NA,294
timed_out,16,NA,295
timed_out,16,NA,296
timed_out,16,NA,297
timed_out,16,NA,298
timed_out,16,NA,299
timed_out,16,NA,300
timed_out,16,NA,301
timed_out,16,NA,302
timed_out,16,NA,303
timed_out,16,NA,304
timed_out,16,NA,305
timed_out,16,NA,306
timed_out,16,NA,307
timed_out,16,NA,308
timed_out,16,NA,309
timed_out,16,NA,310
timed_out,16,NA,311
timed_out,16,NA,312
timed_out,16,NA,313
timed_out,16,NA,314
timed_out,18,NA,315
timed_out,18,NA,316
timed_out,18,NA,317
timed_out,18,NA,318
timed_out,18,NA,319
timed_out,18,NA,320
timed_out,18,NA,321
timed_out,18,NA,322
timed_out,18,NA,323
timed_out,18,NA,324
timed_out,18,NA,325
timed_out,18,NA,326
timed_out,18,NA,327
timed_out,18,NA,328
timed_out,18,NA,329
timed_out,18,NA,330
timed_out,18,NA,331
timed_out,18,NA,332
timed_out,18,NA,333
timed_out,18,NA,334
timed_out,18,NA,335
timed_out,18,NA,336
timed_out,18,NA,337
timed_out,18,NA,338
timed_out,18,NA,339
timed_out,18,NA,340
timed_out,18,NA,341
