id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JJW4J3EAW12QCT7B78F89JZ2,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T17:36:22.986319734Z,all games finished,2025-01-30T18:59:45.573028078Z,true,2025-01-30T17:36:22.992262995Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T17:36:22.986319734Z,ended,2025-01-30T18:59:45.573028078Z
01JJW4JBE1ZN79QGB9YWS6V4R9,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T17:36:31.169962629Z,all games finished,2025-01-30T19:05:59.188261736Z,true,2025-01-30T17:36:31.178286263Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T17:36:31.169962629Z,ended,2025-01-30T19:05:59.188261736Z
01JJW83DJW9EVM8K8NWJZSE4SP,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T18:38:16.156112964Z,all games finished,2025-01-30T19:05:55.37847503Z,true,2025-01-30T18:38:16.202495271Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T18:38:16.156112964Z,ended,2025-01-30T19:05:55.37847503Z
01JJW83FC4DET4B0M0QP4XGK87,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T18:38:17.988565451Z,all games finished,2025-01-30T19:20:53.748411111Z,true,2025-01-30T18:38:18.025384924Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T18:38:17.988565451Z,ended,2025-01-30T19:20:53.748411111Z
01JJW4HV8C8T05YV74S8B9N1M1,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T17:36:14.604754469Z,all games finished,2025-01-30T18:27:23.279270979Z,true,2025-01-30T17:36:14.617690782Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T17:36:14.604754469Z,ended,2025-01-30T18:27:23.279270979Z
01JJW4HYRJX25Y9432A0GPR07V,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T17:36:18.194328931Z,all games finished,2025-01-30T18:28:44.731164358Z,true,2025-01-30T17:36:18.200209997Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T17:36:18.194328931Z,ended,2025-01-30T18:28:44.731164358Z
01JJW4HZ1FR5NTZ5W1QYWFYP2D,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T17:36:18.479828048Z,all games finished,2025-01-30T18:32:31.42236448Z,true,2025-01-30T17:36:18.484694946Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T17:36:18.479828048Z,ended,2025-01-30T18:32:31.42236448Z
01JJW4J02CJ8DVT5AZ8D57YB9H,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T17:36:19.532892239Z,all games finished,2025-01-30T18:35:02.077453449Z,true,2025-01-30T17:36:19.537679473Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T17:36:19.532892239Z,ended,2025-01-30T18:35:02.077453449Z
01JJW4J0A22HR8GHXZ0T16GJK3,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T17:36:19.778173563Z,all games finished,2025-01-30T18:44:39.822082837Z,true,2025-01-30T17:36:19.782611995Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T17:36:19.778173563Z,ended,2025-01-30T18:44:39.822082837Z
01JJW4J0TBTFKZ79G943FVA4YQ,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T17:36:20.29951926Z,all games finished,2025-01-30T18:46:37.358937715Z,true,2025-01-30T17:36:20.303567136Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T17:36:20.29951926Z,ended,2025-01-30T18:46:37.358937715Z
01JJW83HYQ6WC1KNP12ZW455Z5,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""full-comp-between"",""factors"":{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}},""count"":1}]}}",2025-01-30T18:38:20.631859167Z,all games finished,2025-01-30T19:48:47.728453775Z,true,2025-01-30T18:38:20.669211068Z,"{""name"":""3m individual kick"",""kind"":""individual"",""duration"":180000000000,""strategy"":""ignore""}",2025-01-30T18:38:20.631859167Z,ended,2025-01-30T19:48:47.728453775Z
