prolificID,bonus
66045b3098b8bd4a46271dd3,1.86
6659f7bca065b64bc18f53c2,1.83
5cfe3ec7591d170019447590,1.86
5fd0ef1dbfdf0801f669f642,1.62
57dd3b0e91b7fc0001493db9,1.62
66f69fd0e82a97fd370db5d4,1.08
6671949e24f0539f2400d2d5,1.08
67263443e5a2a2f53e5fb2a0,0.9
60f6da0ed57b11b3b7e4159e,1.8
65e5d451afebe24d27da3778,1.47
677fcbe62c95bd7383ad4e39,1.47
671aa9deb9e7953cbf0832e7,1.83
641de93c4155715ec560fbe1,0.27
675838c3906b4f342fd219b8,0.27
677b95ad3b40152ac16ce094,0.9
6674e8863e0c453308b43c27,1.8
