id,avatar,avatarLastChangedAt,bonus,bonusLastChangedAt,ended,endedLastChangedAt,exitStepDone,exitStepDoneLastChangedAt,exitSurvey,exitSurveyLastChangedAt,gameID,gameIDLastChangedAt,intro,introLastChangedAt,introDone,introDoneLastChangedAt,lobbyTimerGameID,lobbyTimerGameIDLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,name,nameLastChangedAt,nameColor,nameColorLastChangedAt,participantID,participantIDLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,partner,partnerLastChangedAt,replayGameReadyCheck,replayGameReadyCheckLastChangedAt,role,roleLastChangedAt,score,scoreLastChangedAt,src,srcLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt,urlParams,urlParamsLastChangedAt
01JJSW6Z40YGRBFRKSQWWGQ900,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-29T20:36:19.244031069Z,1.740000,2025-01-29T21:18:30.293667132Z,game ended,2025-01-29T21:18:30.487972052Z,true,2025-01-29T21:20:37.107422407Z,"{""age"":""29"",""gender"":""Female"",""strategy"":""Working as a team and becoming familiar with their descriptors to try to use them the same way for efficiency."",""enjoy"":""Yes because it was a collaborative effort."",""feedback"":""There were some times where clicking the image did not register or advancing to next screen was slow."",""education"":""bachelor""}",2025-01-29T21:20:37.155084728Z,01JJSTDD3MNC34DRK6BVCCG3JM,2025-01-29T20:34:44.796771419Z,2,2025-01-29T20:32:44.354832419Z,true,2025-01-29T20:35:51.99979245Z,01JJSTDD3MNC34DRK6BVCCG3JM,2025-01-29T20:35:52.018246953Z,01JJSWE12FB1YT3YM1ZBQ8YVQN,2025-01-29T20:35:52.018246953Z,Repi,2025-01-29T20:36:19.244031069Z,#29828D,2025-01-29T20:36:19.244031069Z,01JJSW6YTS3R27CGV58VP61RZ6,2025-01-29T20:32:00.640445348Z,66ce19d8999acf31d23634ff,2025-01-29T20:32:00.640445348Z,01JJSW7TZ9S4FRTMS24F6995HW,2025-01-29T20:36:19.244031069Z,,,director,2025-01-29T21:18:11.967166417Z,1.740000,2025-01-29T21:18:30.293667132Z,/avatars/blue.png,2025-01-29T20:36:19.244031069Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-29T20:32:00.651365524Z,full-noncomp,2025-01-29T20:32:00.651365524Z,"{""participantKey"":""66ce19d8999acf31d23634ff"",""STUDY_ID"":""679a85b7c94ca860bd278a71"",""SESSION_ID"":""679a90181884c95dba550e1f""}",2025-01-29T20:32:00.815396508Z
01JJSVQEZ3SPNA9CS6R9T15NDQ,,,,,null,2025-01-29T20:23:32.586025485Z,,,,,01JJSW2J9Y92R2TRW9PA4QV38Q,2025-01-29T21:07:57.841785463Z,1,2025-01-29T20:23:34.066362477Z,,,,,,,,,,,01JJSVQEQ5XH9G087TG2RE40FQ,2025-01-29T20:23:32.579134664Z,65cbfcea34c74d80089a7ccd,2025-01-29T20:23:32.579134664Z,,,,,,,,,,,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-29T20:23:32.586025485Z,full-noncomp,2025-01-29T20:23:32.586025485Z,"{""participantKey"":""65cbfcea34c74d80089a7ccd"",""STUDY_ID"":""679a85b7c94ca860bd278a71"",""SESSION_ID"":""679a8dd7bab9a713dbb162b9""}",2025-01-29T20:23:32.743986627Z
01JJSWRK13HAW8R1CYPZ36RERF,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-29T20:45:59.382810488Z,1.620000,2025-01-29T21:31:46.404793026Z,game ended,2025-01-29T21:31:46.610161324Z,true,2025-01-29T21:33:02.135762865Z,"{""age"":""47"",""gender"":""Female"",""strategy"":""To find something clear which distinguished each shape"",""enjoy"":""Yes, we played well together"",""feedback"":"""",""education"":""high-school""}",2025-01-29T21:33:02.092065949Z,01JJSVN8KJ9XK7AYVE7CBAH4NS,2025-01-29T20:43:25.878516813Z,2,2025-01-29T20:43:37.643127092Z,true,2025-01-29T20:45:57.788012058Z,01JJSVN8KJ9XK7AYVE7CBAH4NS,2025-01-29T20:45:57.852282815Z,01JJSX0GPS1KXGC3KNP5YCQE3Z,2025-01-29T20:45:57.852282815Z,Minu,2025-01-29T20:45:59.382810488Z,#444EA1,2025-01-29T20:45:59.382810488Z,01JJSWRJC8RTZ63JJAF4D3JG2X,2025-01-29T20:41:38.083932485Z,5c91fad394f7e600172f9d4a,2025-01-29T20:41:38.083932485Z,01JJSW0ZA1V7F2E4KNDNJR3BM8,2025-01-29T20:45:59.382810488Z,,,matcher,2025-01-29T21:31:08.273156285Z,1.620000,2025-01-29T21:31:46.404793026Z,/avatars/red.png,2025-01-29T20:45:59.382810488Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-29T20:41:38.14475734Z,full-noncomp,2025-01-29T20:41:38.14475734Z,"{""participantKey"":""5c91fad394f7e600172f9d4a"",""STUDY_ID"":""679a85b7c94ca860bd278a71"",""SESSION_ID"":""679a9257a2bc22bdbd20011d""}",2025-01-29T20:41:38.517042172Z
01JJSWZH93HWM5WTHM6GJ10TJ6,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-29T20:48:07.306797135Z,1.830000,2025-01-29T21:19:06.212880407Z,game ended,2025-01-29T21:19:06.445274485Z,true,2025-01-29T21:21:32.212887922Z,"{""age"":""24"",""gender"":""female"",""strategy"":""We tried to come up with a common name for certain shapes and used that name to refer to them "",""enjoy"":""Yes, they were very receptive and hard working"",""feedback"":""My keyboard and mouse was a little glitchy but all my responses seemed to have been recorded"",""education"":""bachelor""}",2025-01-29T21:21:32.166228414Z,01JJSVN957V3267K61Q3A1FATB,2025-01-29T20:45:57.827484399Z,2,2025-01-29T20:46:53.745563435Z,true,2025-01-29T20:48:05.42490298Z,01JJSVN957V3267K61Q3A1FATB,2025-01-29T20:48:05.499875272Z,01JJSX4DBRD7A2J722AQ1NVTWN,2025-01-29T20:48:05.499875272Z,Minu,2025-01-29T20:48:07.306797135Z,#444EA1,2025-01-29T20:48:07.306797135Z,01JJSWZGV6MFAVN9D8DNZ8E3PG,2025-01-29T20:45:25.667214318Z,6732ab9b8627904cc6a8a524,2025-01-29T20:45:25.667214318Z,01JJSWT9WZA7AEZ1KR39TF42ER,2025-01-29T20:48:07.306797135Z,,,matcher,2025-01-29T21:18:45.531225494Z,1.830000,2025-01-29T21:19:06.212880407Z,/avatars/red.png,2025-01-29T20:48:07.306797135Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-29T20:45:25.690974801Z,full-noncomp,2025-01-29T20:45:25.690974801Z,"{""participantKey"":""6732ab9b8627904cc6a8a524"",""STUDY_ID"":""679a85b7c94ca860bd278a71"",""SESSION_ID"":""679a93436a3153b8d3ff71c1""}",2025-01-29T20:45:26.139394214Z
01JJSX46WPRRPDRSTR10PXC5K6,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-29T20:52:24.702367155Z,1.470000,2025-01-29T21:36:46.943515116Z,game ended,2025-01-29T21:36:47.1831542Z,true,2025-01-29T21:38:25.783745975Z,"{""age"":""58"",""gender"":""female"",""strategy"":""try and quickly describe the item and if we had it right to use the same description again"",""enjoy"":""yes, but a bit slow on the response - maybe technical"",""feedback"":"""",""education"":""bachelor""}",2025-01-29T21:38:25.733896905Z,01JJSW2EVXTYH3PB5HCMAKCA5G,2025-01-29T20:51:01.927432672Z,2,2025-01-29T20:51:09.014436273Z,true,2025-01-29T20:52:22.42500447Z,01JJSW2EVXTYH3PB5HCMAKCA5G,2025-01-29T20:52:22.5271206Z,01JJSXC8BV6KX70MM22DTG5N37,2025-01-29T20:52:22.5271206Z,Minu,2025-01-29T20:52:24.702367155Z,#444EA1,2025-01-29T20:52:24.702367155Z,01JJSX46G6ZXYZMDA0QKGW5B84,2025-01-29T20:47:58.870926188Z,677d68f1dcff19bb789bc3d7,2025-01-29T20:47:58.870926188Z,01JJSWJDFGVQ8YTAN670K1VK5Q,2025-01-29T20:52:24.702367155Z,,,matcher,2025-01-29T21:36:16.520541Z,1.470000,2025-01-29T21:36:46.943515116Z,/avatars/red.png,2025-01-29T20:52:24.702367155Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-29T20:47:58.897894514Z,full-noncomp,2025-01-29T20:47:58.897894514Z,"{""participantKey"":""677d68f1dcff19bb789bc3d7"",""STUDY_ID"":""679a85b7c94ca860bd278a71"",""SESSION_ID"":""679a93dc4375b2857f308d79""}",2025-01-29T20:47:59.06803044Z
01JJSXXFZDV96NQYTF4ZPNMAXT,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-29T21:08:00.801505138Z,1.680000,2025-01-29T21:40:53.000163881Z,game ended,2025-01-29T21:40:53.206903456Z,true,2025-01-29T21:42:42.778736459Z,"{""age"":""30"",""gender"":""male"",""strategy"":""Describing as thoroughly as I can initially. Then matching it to my partner's ideas as well. "",""enjoy"":""yes, it felt interactive. When we got the answer wrong, partner just told me to slow down for a moment. "",""feedback"":""Was a very fun game!"",""education"":""bachelor""}",2025-01-29T21:42:42.729692878Z,01JJSW2HVYB46FT3QX6F4690H8,2025-01-29T21:03:51.990586521Z,2,2025-01-29T21:05:44.113510521Z,true,2025-01-29T21:07:57.784883907Z,01JJSW2HVYB46FT3QX6F4690H8,2025-01-29T21:07:57.887778028Z,01JJSY8SSTNDQRDZS7A52E9TWG,2025-01-29T21:07:57.887778028Z,Minu,2025-01-29T21:08:00.801505138Z,#444EA1,2025-01-29T21:08:00.801505138Z,01JJSXXFSYK9F5NJJ2BH7RAJH1,2025-01-29T21:01:47.373289283Z,6665da13e6399f108ad419a4,2025-01-29T21:01:47.373289283Z,01JJSXX6SM17426G0N96CHNF8V,2025-01-29T21:08:00.801505138Z,,,matcher,2025-01-29T21:40:31.603992562Z,1.680000,2025-01-29T21:40:53.000163881Z,/avatars/red.png,2025-01-29T21:08:00.801505138Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-29T21:01:47.612678809Z,full-noncomp,2025-01-29T21:01:47.612678809Z,"{""participantKey"":""6665da13e6399f108ad419a4"",""STUDY_ID"":""679a85b7c94ca860bd278a71"",""SESSION_ID"":""679a970f2762795e1449ce45""}",2025-01-29T21:01:47.809224562Z
01JJSVAPKDJKX4JAJVD5TNR8SA,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-29T20:22:29.666588694Z,1.710000,2025-01-29T20:49:16.157673514Z,game ended,2025-01-29T20:49:16.449910482Z,true,2025-01-29T20:50:00.417095984Z,"{""age"":""32"",""gender"":""m"",""strategy"":""clear and concise"",""enjoy"":""yes - earned bonus"",""feedback"":""none"",""education"":""bachelor""}",2025-01-29T20:50:00.345708679Z,01JJSTDA2V1S9CAJVCG6ANV0X7,2025-01-29T20:21:46.112596422Z,2,2025-01-29T20:16:39.984451544Z,true,2025-01-29T20:22:29.492020685Z,01JJSTDA2V1S9CAJVCG6ANV0X7,2025-01-29T20:22:29.514106194Z,01JJSVNHC7M2BT3KZJ21CHQHX0,2025-01-29T20:22:29.514106194Z,Repi,2025-01-29T20:22:29.666588694Z,#29828D,2025-01-29T20:22:29.666588694Z,01JJSVANY72YYK89A65BV9MDNW,2025-01-29T20:16:34.413356351Z,656f9199da13da6cd7f00b23,2025-01-29T20:16:34.413356351Z,01JJSVCK1E8G6FEYKR1CJ44AAY,2025-01-29T20:22:29.666588694Z,,,director,2025-01-29T20:48:59.715050048Z,1.710000,2025-01-29T20:49:16.157673514Z,/avatars/blue.png,2025-01-29T20:22:29.666588694Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-29T20:16:34.417668303Z,full-noncomp,2025-01-29T20:16:34.417668303Z,"{""participantKey"":""656f9199da13da6cd7f00b23"",""STUDY_ID"":""679a85b7c94ca860bd278a71"",""SESSION_ID"":""679a8c91a5e2d8d946afa942""}",2025-01-29T20:16:34.806957162Z
01JJSVFHFD3VBQ3ZPYVGD7WDHZ,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-29T20:24:12.008214017Z,1.830000,2025-01-29T20:57:58.108988309Z,game ended,2025-01-29T20:57:58.25137918Z,true,2025-01-29T20:58:41.321143034Z,"{""age"":""55"",""gender"":""Female"",""strategy"":""Basic explanation of shape - keeping it simple"",""enjoy"":""Really enjoyed it - good easy communication"",""feedback"":"""",""education"":""high-school""}",2025-01-29T20:58:41.34989645Z,01JJSTDAN506C3XXMY94T5Z6YE,2025-01-29T20:22:29.507948397Z,2,2025-01-29T20:20:04.437965144Z,true,2025-01-29T20:24:11.794747315Z,01JJSTDAN506C3XXMY94T5Z6YE,2025-01-29T20:24:11.81933614Z,01JJSVRN987C16FAH28ARHWC8T,2025-01-29T20:24:11.81933614Z,Repi,2025-01-29T20:24:12.008214017Z,#29828D,2025-01-29T20:24:12.008214017Z,01JJSVFGXA02JG9BPZ2VTV4NCM,2025-01-29T20:19:13.005201436Z,669faeb6d07d662c8f3de95b,2025-01-29T20:19:13.005201436Z,01JJSVHZ2BJ1HP1HDFMCDM9R1T,2025-01-29T20:24:12.008214017Z,,,director,2025-01-29T20:57:32.762990679Z,1.830000,2025-01-29T20:57:58.108988309Z,/avatars/blue.png,2025-01-29T20:24:12.008214017Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-29T20:19:13.009574361Z,full-noncomp,2025-01-29T20:19:13.009574361Z,"{""participantKey"":""669faeb6d07d662c8f3de95b"",""STUDY_ID"":""679a85b7c94ca860bd278a71"",""SESSION_ID"":""679a8d01bab9a713dbb16281""}",2025-01-29T20:19:13.309454094Z
01JJSVFNXJQZE34WH9N145W2BH,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-29T20:20:40.971832659Z,0.060000,2025-01-29T20:22:36.129321191Z,game ended,2025-01-29T20:28:49.520943006Z,,,,,01JJSTD93MHG1ZTG1X0W6NW026,2025-01-29T20:20:24.91264285Z,2,2025-01-29T20:20:13.689304855Z,true,2025-01-29T20:20:40.838666771Z,01JJSTD93MHG1ZTG1X0W6NW026,2025-01-29T20:20:40.855347856Z,01JJSVJ78NJB25B21MN1YFF9NB,2025-01-29T20:20:40.855347856Z,Minu,2025-01-29T20:20:40.971832659Z,#444EA1,2025-01-29T20:20:40.971832659Z,01JJSVFNBDZ65XM6KWTH2RV3JY,2025-01-29T20:19:17.554854453Z,679a0366c8793f4845badfd6,2025-01-29T20:19:17.554854453Z,01JJSVCERQB5BRQVSEG0EKP6GV,2025-01-29T20:20:40.971832659Z,,,matcher,2025-01-29T20:27:46.393492117Z,0.060000,2025-01-29T20:22:36.129321191Z,/avatars/red.png,2025-01-29T20:20:40.971832659Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-29T20:19:17.55820285Z,full-noncomp,2025-01-29T20:19:17.55820285Z,"{""participantKey"":""679a0366c8793f4845badfd6"",""STUDY_ID"":""679a85b7c94ca860bd278a71"",""SESSION_ID"":""679a8d30f2b703d364b22155""}",2025-01-29T20:19:17.862633802Z
01JJSVN0EWJ9B0VHGY1J1YNZNQ,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-29T20:25:43.412453586Z,1.860000,2025-01-29T21:12:46.258478494Z,game ended,2025-01-29T21:12:46.524385834Z,true,2025-01-29T21:14:18.892053216Z,"{""age"":""24"",""gender"":""Female"",""strategy"":""I just listened to the other person and tried to pick what was right based off what they said. When I was describing, I tried picking out notable features about the shape. I tried to be brief and quick but still descriptive."",""enjoy"":""I did, we both only messed up once and did a good job at describing the shapes."",""feedback"":""No issues other than some connection lag, but that wasn't a big deal."",""education"":""bachelor""}",2025-01-29T21:14:18.853105563Z,01JJSTDB03JYKX1DZK758PSRD9,2025-01-29T20:24:11.811185013Z,2,2025-01-29T20:23:04.924409466Z,true,2025-01-29T20:25:43.136162534Z,01JJSTDB03JYKX1DZK758PSRD9,2025-01-29T20:25:43.160334399Z,01JJSVVEFP5TWBX2TVZ29G2YBQ,2025-01-29T20:25:43.160334399Z,Minu,2025-01-29T20:25:43.412453586Z,#444EA1,2025-01-29T20:25:43.412453586Z,01JJSVN06DJBQ0N6RM1HPMF3M6,2025-01-29T20:22:12.188592393Z,676528b4a78f7f780a57d7eb,2025-01-29T20:22:12.188592393Z,01JJSVMEWXVT8DP275GMBS1AS7,2025-01-29T20:25:43.412453586Z,,,matcher,2025-01-29T21:12:25.680994099Z,1.860000,2025-01-29T21:12:46.258478494Z,/avatars/red.png,2025-01-29T20:25:43.412453586Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-29T20:22:12.195361659Z,full-noncomp,2025-01-29T20:22:12.195361659Z,"{""participantKey"":""676528b4a78f7f780a57d7eb"",""STUDY_ID"":""679a85b7c94ca860bd278a71"",""SESSION_ID"":""679a8ddd1e1a2cff933b57b8""}",2025-01-29T20:22:12.336050567Z
01JJSVTKTP0YEVGBD622JQWYBW,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-29T20:32:32.467724313Z,1.860000,2025-01-29T21:01:15.341007093Z,game ended,2025-01-29T21:01:15.501964023Z,true,2025-01-29T21:02:54.37586647Z,"{""age"":""33"",""gender"":""female"",""strategy"":""It was pretty simple. just describe the most obvious thing (most shape) that you see. "",""enjoy"":""Yes, we understood each other's descriptions well."",""feedback"":"""",""education"":""high-school""}",2025-01-29T21:02:54.343398096Z,01JJSTDC2KZ4ZVXHD82900SDSZ,2025-01-29T20:28:24.066445854Z,2,2025-01-29T20:29:18.838221222Z,true,2025-01-29T20:30:40.040614067Z,01JJSTDC2KZ4ZVXHD82900SDSZ,2025-01-29T20:30:40.053383287Z,01JJSW4GDJHEMNSS3VJ91V2B3E,2025-01-29T20:30:40.053383287Z,Repi,2025-01-29T20:32:32.467724313Z,#29828D,2025-01-29T20:32:32.467724313Z,01JJSVTKEGPD32V02HZFT0TZMD,2025-01-29T20:25:15.862383667Z,658301f0c304eb2e12fdcdf5,2025-01-29T20:25:15.862383667Z,01JJSW3WKTN19PTZ447JV1P2NB,2025-01-29T20:32:32.467724313Z,,,director,2025-01-29T21:01:04.428104252Z,1.860000,2025-01-29T21:01:15.341007093Z,/avatars/blue.png,2025-01-29T20:32:32.467724313Z,"{""contextSize"":4,""contextStructure"":""noncomp"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-29T20:25:15.868700325Z,full-noncomp,2025-01-29T20:25:15.868700325Z,"{""participantKey"":""658301f0c304eb2e12fdcdf5"",""STUDY_ID"":""679a85b7c94ca860bd278a71"",""SESSION_ID"":""679a8e8e4814efeeb7b02956""}",2025-01-29T20:25:16.072430113Z
