room_num,option_set,target,stage_num,trial_num,rep_num,exclude,exclusion_reason,order_match,condition_id,describer,matchers,trial_id,game_id
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,9,1,FALSE,NA,match,1,125,2,81,2
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,10,1,FALSE,NA,match,1,125,2,82,2
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,11,1,FALSE,NA,match,1,125,2,83,2
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,12,1,FALSE,NA,match,1,125,2,84,2
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,13,2,FALSE,NA,match,1,125,2,85,2
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,14,2,FALSE,NA,match,1,125,2,86,2
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,15,2,FALSE,NA,match,1,125,2,87,2
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,16,2,FALSE,NA,match,1,125,2,88,2
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,17,2,FALSE,NA,match,1,125,2,89,2
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,18,2,FALSE,NA,match,1,125,2,90,2
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,19,2,FALSE,NA,match,1,125,2,91,2
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,20,2,FALSE,NA,match,1,125,2,92,2
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,21,2,FALSE,NA,match,1,125,2,93,2
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,22,2,FALSE,NA,match,1,125,2,94,2
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,23,2,FALSE,NA,match,1,125,2,95,2
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,24,2,FALSE,NA,match,1,125,2,96,2
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,25,3,FALSE,NA,match,1,125,2,97,2
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,26,3,FALSE,NA,match,1,125,2,98,2
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,27,3,FALSE,NA,match,1,125,2,99,2
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,28,3,FALSE,NA,match,1,125,2,100,2
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,29,3,FALSE,NA,match,1,125,2,101,2
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,30,3,FALSE,NA,match,1,125,2,102,2
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,31,3,FALSE,NA,match,1,125,2,103,2
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,32,3,FALSE,NA,match,1,125,2,104,2
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,33,3,FALSE,NA,match,1,125,2,105,2
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,34,3,FALSE,NA,match,1,125,2,106,2
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,35,3,FALSE,NA,match,1,125,2,107,2
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,36,3,FALSE,NA,match,1,125,2,108,2
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,37,4,FALSE,NA,match,1,125,2,109,2
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,38,4,FALSE,NA,match,1,125,2,110,2
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,39,4,FALSE,NA,match,1,125,2,111,2
